 dist
25.9306399999997
25.7731199999996
25.9233599999996
25.8494399999997
25.8671999999996
25.9435199999996
25.9805599999996
25.8297599999997
25.7908799999997
25.8239999999996
25.8086399999997
25.9075199999996
25.8580799999997
25.9622399999996
25.8273599999996
25.7851199999996
25.9593599999996
25.8153599999996
25.8868799999996
25.8556799999996
25.9291199999997
25.9363199999996
25.7999999999997
25.9343999999996
25.9031999999996
25.8681599999997
25.9123199999997
25.8551999999996
25.8355199999997
25.8499199999996
25.9175999999996
25.8307199999996
25.8431999999997
25.9147199999997
25.9454399999997
25.8595199999996
25.9439999999996
25.8129599999997
25.9401599999996
26.0491199999996
25.8254399999997
25.9651199999996
25.8748799999996
25.8441599999997
25.9583999999997
25.9579199999997
25.8998399999996
25.8436799999996
25.9031999999996
25.8129599999996
25.8907199999996
25.8671999999996
25.9310399999998
25.8710399999996
25.9300799999997
25.8043199999996
25.9603199999997
25.8431999999997
25.9804799999996
25.9363199999997
25.8575999999997
25.8863999999997
25.8436799999997
25.8239999999996
25.9871999999996
25.9315199999996
25.8867999999997
25.9223999999996
25.8940799999997
25.8767999999996
25.8124799999996
25.8739199999997
25.9185599999997
25.8177599999997
25.7524799999996
25.8643199999997
25.8820799999996
25.9060799999997
25.9420799999996
25.8105599999997
25.9070399999996
25.9683199999997
25.9305599999997
25.9276799999997
25.9958399999996
25.8931199999997
25.9473599999996
25.9175999999996
25.8820799999996
25.8383999999997
25.9046399999997
25.8479999999996
25.7620799999996
25.8945599999997
25.8431999999997
25.9684799999996
25.8575999999996
26.0001599999997
